id;deglat;minlat;seclat;deglong;minlong;seclong;utmzone;utmeast;utmnorth;utmsrid;decimlat;decimlong
2018-03132;;;;;;;11;418132;6290834;32611;;
2018-04258;;;;;;;11;417063;6290604.93;32611;;
2018-04259;;;;;;;11;417063;6290604.93;32611;;
2018-04260;;;;;;;11;418470.92;6290758.67;32611;;
2018-04261;;;;;;;11;417063;6290604.93;32611;;
2018-04262;;;;;;;11;419071.17;6295705.92;32611;;
2018-04263;;;;;;;11;417063;6290604.93;32611;;
2018-04856;55;6;37.48;-118;45;39.4;;;;;;
2018-05031;54;56;41;-112;51;2;;;;;;
2018-05175;55;3;39;-113;1;53;;;;;;
2018-05249;;;;;;;;;;;;
2018-05471;;;;;;;;;;;;
2021-35005;55;6;38.12;118;45;38.68;;;;;;
2021-35228;;;;;;;;;;;;
2021-35340;;;;;;;;;;;;
2021-35572;;;;;;;;;;;;
2022-15103;;;;;;;;;;;;
2023-02115;;;;;;;;;;;;
2023-02378;;;;;;;;;;;;
2018-02191;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02285;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02401;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02507;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02513;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02544;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02935;;;;;;;11;415966.29;6295254.98;32611;;
2018-04264;;;;;;;11;413267.83;6290484.83;32611;;
2018-04265;;;;;;;11;418852.35;6290327.88;32611;;
2018-04266;;;;;;;11;415047.32;6293553.54;32611;;
2018-05176;55;33;33;-113;28;5;;;;;;
2018-05583;55;6;38.12;118;45;38.68;;;;;;
2021-35150;;;;;;;;;;;;
2021-35284;;;;;;;;;;;;
2021-35423;;;;;;;;;;;;
2022-15091;;;;;;;;;;;;
2022-15356;;;;;;;;;;;;
2018-05472;;;;;;;;;;;;
2022-15039;;;;;;;;;;;;
2023-02103;;;;;;;;;;;;
2018-04267;;;;;;;11;416656.92;6290019.08;32611;;
2018-04268;;;;;;;11;416695.08;6297896.08;32611;;
2018-04269;;;;;;;11;416695.08;6297896.08;32611;;
2018-04270;;;;;;;11;416758.34;6298437.53;32611;;
2018-04271;;;;;;;11;413332.93;6290410.01;32611;;
2018-04672;55;6;34.36;-118;45;40.37;;;;;;
2018-05032;54;56;41;-112;51;2;;;;;;
2018-05521;53;47;35;-113;51;11;;;;;;
2021-35428;;;;;;;;;;;;
2023-02008;;;;;;;;;;;;
2018-00127;56;29;35.6;-111;13;52.7;;;;;;
2018-00134;56;29;33.8;-111;13;51.7;;;;;;
2018-00234;56;22;17.8;-111;0;37.2;;;;;;
2018-00239;56;26;0.6;-111;3;57.5;;;;;;
2018-00400;56;38;58.3;-111;18;47.5;;;;;;
2018-00461;56;35;59.9;-111;18;41.4;;;;;;
2018-00550;56;22;15.3;-111;0;36.6;;;;;;
2018-00552;56;22;15.9;-111;0;36.4;;;;;;
2018-00571;56;22;17.8;-111;0;37.2;;;;;;
2018-01595;55;22;22;-111;10;23;;;;;;
2018-01603;55;22;22;-111;10;23;;;;;;
2018-01612;55;22;22;-111;10;23;;;;;;
2018-01652;55;22;27;-111;10;16;;;;;;
2018-01780;55;22;1;-111;10;2;;;;;;
2018-01786;55;22;39;-111;10;2;;;;;;
2018-04813;55;22;5;-111;8;33;;;;;;
2018-05078;54;58;54;-112;0;13;;;;;;
2021-35067;;;;;;;;;;;;
2021-35573;;;;;;;;;;;;
2022-15098;;;;;;;;;;;;
2022-15344;;;;;;;;;;;;
2022-15557;;;;;;;;;;;;
2023-02379;;;;;;;;;;;;
2018-01261;;;;;;;;;;;;
2018-02389;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-04272;;;;;;;11;418660.25;6296422;32611;;
2018-04273;;;;;;;11;418366.83;6290443.42;32611;;
2018-04274;;;;;;;11;417204.83;6294279.78;32611;;
2018-04275;;;;;;;11;418064.56;6292451.39;32611;;
2022-15109;;;;;;;;;;;;
2018-02089;;;;;;;12;334937.47;5936368.23;32612;;
2018-02352;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02353;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02354;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02355;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-01262;;;;;;;;;;;;
2018-01259;;;;;;;;;;;;
2018-02313;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-04276;;;;;;;11;416051.5;6295675.5;32611;;
2018-04277;;;;;;;11;414483.83;6291111.5;32611;;
2018-05607;55;6;35.6;118;45;38.79;;;;;;
2022-15117;;;;;;;;;;;;
2022-15203;53;47;35;-113;51;11;;;;;;
2018-02114;;;;;;;12;334937.47;5936368.23;32612;;
2022-15193;;;;;;;;;;;;
2018-02335;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02380;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02386;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-04278;;;;;;;11;416793.75;6295257;32611;;
2018-04279;;;;;;;11;416820.5;6298734.43;32611;;
2018-04280;;;;;;;11;414765.07;6290081.5;32611;;
2018-01235;;;;;;;;;;;;
2018-01237;;;;;;;;;;;;
2018-01238;;;;;;;;;;;;
2018-01240;;;;;;;;;;;;
2018-01241;;;;;;;;;;;;
2018-01242;;;;;;;;;;;;
2018-01243;;;;;;;;;;;;
2018-01244;;;;;;;;;;;;
2018-01248;;;;;;;;;;;;
2018-01249;;;;;;;;;;;;
2018-01250;;;;;;;;;;;;
2018-01251;;;;;;;;;;;;
2018-01252;;;;;;;;;;;;
2018-01253;;;;;;;;;;;;
2018-01255;;;;;;;;;;;;
2018-01256;;;;;;;;;;;;
2018-01257;;;;;;;;;;;;
2018-01258;;;;;;;;;;;;
2018-04281;;;;;;;11;418948.5;6296710.42;32611;;
2018-04282;;;;;;;11;414820.93;6290619.71;32611;;
2018-04283;;;;;;;11;417773.17;6300353.33;32611;;
2018-04233;;;;;;;11;419262.38;6296016.44;32611;;
2018-04464;54;34;59;-110;28;15;;;;;;
2018-05033;54;56;41;-112;51;2;;;;;;
2021-35031;55;6;35.01;118;45;40.65;;;;;;
2021-35341;;;;;;;;;;;;
2021-35034;55;6;34.36;118;45;40.37;;;;;;
2021-35381;;;;;;;;;;;;
2018-00093;56;31;22.8;-111;16;12.8;;;;;;
2018-00155;56;31;23;-111;16;14.8;;;;;;
2018-00315;56;24;49.3;-111;2;52.8;;;;;;
2018-02867;;;;;;;11;416837.08;6297931.99;32611;;
2018-04284;;;;;;;11;414282.75;6291003.17;32611;;
2018-04285;;;;;;;11;413749.33;6291333.17;32611;;
2018-04286;;;;;;;;;;;;
2018-05522;53;47;35;-113;51;11;;;;;;
2022-15269;;;;;;;;;;;;
2022-15419;;;;;;;;;;;;
2022-15558;;;;;;;;;;;;
2018-04287;;;;;;;11;417083.83;6296688;32611;;
2018-04288;;;;;;;11;416688.83;6295087.17;32611;;
2018-04289;;;;;;;11;417704.83;6296917.83;32611;;
2022-15369;;;;;;;;;;;;
2022-15438;;;;;;;;;;;;
2018-01372;;;;;;;;;;;;
2018-01451;;;;;;;;;;;;
2018-05485;;;;;;;;;;;;
2022-15170;;;;;;;;;;;;
2018-01364;;;;;;;;;;;;
2018-01365;;;;;;;;;;;;
2018-01366;;;;;;;;;;;;
2018-01367;;;;;;;;;;;;
2018-01543;;;;;;;;;;;;
2018-01548;;;;;;;;;;;;
2018-01549;;;;;;;;;;;;
2018-02303;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02349;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-04290;;;;;;;11;414282.75;6291003.17;32611;;
2018-04291;;;;;;;11;414644.67;6293057.83;32611;;
2018-04292;;;;;;;11;414765.07;6290081.5;32611;;
2018-04293;;;;;;;11;416051.5;6295675.5;32611;;
2021-35354;;;;;;;;;;;;
2022-15115;;;;;;;;;;;;
2018-02032;;;;;;;12;333390.79;5935588.04;32612;;
2018-02044;;;;;;;12;333390.79;5935588.04;32612;;
2018-02045;;;;;;;12;333390.79;5935588.04;32612;;
2018-02112;;;;;;;12;333390.79;5935588.04;32612;;
2018-03007;;;;;;;11;415087.27;6293500.48;32611;;
2018-04294;;;;;;;;;;;;
2018-05320;;;;;;;;;;;;
2018-05473;;;;;;;;;;;;
2021-35375;;;;;;;;;;;;
2023-02059;;;;;;;;;;;;
2018-00021;56;26;10.7;-111;12;23.3;;;;;;
2018-00442;56;22;1.3;-111;35;3.2;;;;;;
2018-01633;55;22;22;-111;10;23;;;;;;
2018-01650;55;22;27;-111;10;16;;;;;;
2018-02066;;;;;;;12;330443.25;5932417.45;32612;;
2018-02158;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02221;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02651;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02787;;;;;;;11;418241;6290889;32611;;
2018-02811;;;;;;;11;419211.25;6290213.47;32611;;
2018-04295;;;;;;;11;419184.58;6290419.33;32611;;
2018-04296;;;;;;;11;416654.33;6294663.08;32611;;
2018-04297;;;;;;;11;418588.33;6299169.42;32611;;
2018-04298;;;;;;;11;418660.25;6296422;32611;;
2018-04299;;;;;;;11;416410.95;6294300.09;32611;;
2018-04483;54;34;59;-110;28;15;;;;;;
2018-04662;55;6;34.07;-118;45;41.07;;;;;;
2018-04761;55;22;14;-111;10;36;;;;;;
2018-05034;54;33;12;-111;14;38;;;;;;
2018-05190;;;;;;;;;;;;
2018-05474;;;;;;;;;;;;
2018-05560;55;6;37.47;118;45;40.16;;;;;;
2021-35116;;;;;;;;;;;;
2021-35214;;;;;;;;;;;;
2021-35405;;;;;;;;;;;;
2021-35574;;;;;;;;;;;;
2022-15119;;;;;;;;;;;;
2022-15268;;;;;;;;;;;;
2022-15300;;;;;;;;;;;;
2022-15559;;;;;;;;;;;;
2023-02127;;;;;;;;;;;;
2023-02380;;;;;;;;;;;;
2018-01363;;;;;;;;;;;;
2018-01371;;;;;;;;;;;;
2018-05178;54;59;16;-112;1;25;;;;;;
2018-00745;56;29;33.8;-111;13;51.7;;;;;;
2018-00817;56;23;20.9;-111;2;10.5;;;;;;
2018-00842;56;23;19.7;-111;2;10.8;;;;;;
2018-02844;;;;;;;11;416080;6295761;32611;;
2018-02918;;;;;;;11;417721;6295639;32611;;
2018-04307;;;;;;;11;415171.33;6290734.17;32611;;
2018-04334;;;;;;;11;416393.99;6298324.9;32611;;
2018-00827;56;31;22.8;-111;16;12.8;;;;;;
2018-01839;55;22;14;-111;10;33;;;;;;
2018-04342;;;;;;;11;418942.92;6290567.42;32611;;
2018-05079;55;14;11;-113;25;35;;;;;;
2021-35049;55;6;38.12;118;45;38.68;;;;;;
2022-15560;;;;;;;;;;;;
2022-15436;;;;;;;;;;;;
2023-02128;;;;;;;;;;;;
2018-04300;;;;;;;;;;;;
2018-04301;;;;;;;;;;;;
2018-00136;56;29;33.8;-111;13;51.7;;;;;;
2018-00148;56;31;22.8;-111;16;15.7;;;;;;
2018-00187;56;26;9.6;-111;12;22.3;;;;;;
2018-00191;56;23;21;-111;2;10.4;;;;;;
2018-00197;56;22;15.3;-111;0;36.6;;;;;;
2018-00553;56;22;15.9;-111;0;36.4;;;;;;
2018-00687;56;26;0.6;-111;3;57.5;;;;;;
2018-00995;56;26;0.5;-111;3;54.4;;;;;;
2018-01584;55;22;22;-111;10;23;;;;;;
2018-01852;55;22;39;-111;10;2;;;;;;
2018-01905;55;22;26;-111;10;28;;;;;;
2018-01957;55;22;26;-111;10;28;;;;;;
2018-02220;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02378;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-03014;;;;;;;11;417550;6296825;32611;;
2018-04302;;;;;;;11;417567.61;6294428;32611;;
2018-04841;55;6;35.08;-118;45;38.99;;;;;;
2018-05080;54;56;57;-111;37;32;;;;;;
2018-05475;;;;;;;;;;;;
2021-35110;;;;;;;;;;;;
2021-35312;;;;;;;;;;;;
2021-35447;;;;;;;;;;;;
2021-35575;;;;;;;;;;;;
2022-15070;;;;;;;;;;;;
2022-15256;;;;;;;;;;;;
2022-15362;;;;;;;;;;;;
2022-15562;;;;;;;;;;;;
2023-02084;;;;;;;;;;;;
2023-02381;;;;;;;;;;;;
2018-00022;56;26;10.7;-111;12;23.3;;;;;;
2018-00060;56;25;56.5;-111;6;29.1;;;;;;
2018-00722;56;24;48.8;-111;2;53;;;;;;
2018-02744;;;;;;;11;418128.64;6292957.47;32611;;
2018-04303;;;;;;;11;416013.14;6295295.64;32611;;
2018-04304;;;;;;;11;414644.67;6293057.83;32611;;
2018-04305;;;;;;;;;;;;
2018-04444;54;34;58;-110;28;30;;;;;;
2018-04664;55;6;35.05;-118;45;40.29;;;;;;
2018-05035;54;33;12;-111;14;38;;;;;;
2018-05476;;;;;;;;;;;;
2018-05592;55;6;35.83;118;45;40.43;;;;;;
2021-35182;;;;;;;;;;;;
2021-35253;;;;;;;;;;;;
2021-35378;;;;;;;;;;;;
2021-35576;;;;;;;;;;;;
2022-15045;;;;;;;;;;;;
2022-15318;;;;;;;;;;;;
2022-15561;;;;;;;;;;;;
2023-02060;;;;;;;;;;;;
2018-02103;;;;;;;12;330515.54;5932079.44;32612;;
2018-05484;;;;;;;;;;;;
2022-15172;;;;;;;;;;;;
2018-00724;56;24;48.8;-111;2;53;;;;;;
2018-02096;;;;;;;12;333390.79;5935588.04;32612;;
2018-02097;;;;;;;12;333390.79;5935588.04;32612;;
2018-04306;;;;;;;;;;;;
2018-05313;;;;;;;;;;;;
2018-02194;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02202;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02212;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02231;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02711;;;;;;;11;419224.84;6290347.97;32611;;
2018-04308;;;;;;;11;417063;6290604.93;32611;;
2018-04309;;;;;;;;;;;;
2018-04310;;;;;;;11;418364.87;6299854.57;32611;;
2018-04311;;;;;;;11;416141.71;6298358.49;32611;;
2018-05036;54;38;35;-111;17;49;;;;;;
2018-05310;;;;;;;;;;;;
2018-05477;;;;;;;;;;;;
2021-35275;;;;;;;;;;;;
2021-35360;;;;;;;;;;;;
2018-00096;56;31;22.8;-111;16;12.8;;;;;;
2018-00107;56;31;22.8;-111;16;15.7;;;;;;
2018-00207;56;23;21;-111;2;10.4;;;;;;
2018-00378;56;38;6;-111;9;5.7;;;;;;
2018-00382;56;38;5.5;-111;9;8;;;;;;
2018-00427;56;21;59.9;-111;35;5.2;;;;;;
2018-00441;56;22;1.3;-111;35;3.2;;;;;;
2018-00762;56;26;18.2;-111;20;13.2;;;;;;
2018-03135;;;;;;;11;413794.61;6291242.97;32611;;
2018-04312;;;;;;;11;416288.06;6297927.75;32611;;
2018-04313;;;;;;;11;418948.5;6296710.42;32611;;
2018-04314;;;;;;;11;416647.5;6294657.98;32611;;
2018-04315;;;;;;;;;;;;
2018-04359;54;34;59;-110;28;15;;;;;;
2018-04400;54;34;59;-110;28;15;;;;;;
2018-04449;54;34;59;-110;28;15;;;;;;
2018-04485;54;34;59;-110;28;15;;;;;;
2018-05037;55;3;21;-111;59;24;;;;;;
2018-05213;;;;;;;;;;;;
2018-05478;;;;;;;;;;;;
2021-35148;;;;;;;;;;;;
2021-35320;;;;;;;;;;;;
2021-35384;;;;;;;;;;;;
2021-35577;;;;;;;;;;;;
2022-15213;;;;;;;;;;;;
2022-15348;;;;;;;;;;;;
2022-15563;;;;;;;;;;;;
2023-02061;;;;;;;;;;;;
2018-00095;56;31;22.8;-111;16;12.8;;;;;;
2018-00108;56;31;22.8;-111;16;15.7;;;;;;
2018-00322;56;26;0.5;-111;3;54.4;;;;;;
2018-00409;56;31;44.9;-111;18;44.6;;;;;;
2018-00838;56;31;22.8;-111;16;12.8;;;;;;
2018-01585;55;22;22;-111;10;23;;;;;;
2018-02020;;;;;;;12;334964.74;5935211.25;32612;;
2018-02177;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02233;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02804;;;;;;;11;417690;6295546;32611;;
2018-04316;;;;;;;11;418948.5;6296710.42;32611;;
2018-04317;;;;;;;;;;;;
2018-04318;;;;;;;;;;;;
2018-04319;;;;;;;;;;;;
2018-04320;;;;;;;;;;;;
2018-04360;54;34;59;-110;28;15;;;;;;
2018-04419;54;34;59;-110;28;15;;;;;;
2018-05038;54;33;12;-111;14;38;;;;;;
2018-05184;;;;;;;;;;;;
2018-05255;;;;;;;;;;;;
2018-05479;;;;;;;;;;;;
2018-05505;;;;;;;;;;;;
2021-35087;;;;;;;;;;;;
2021-35215;;;;;;;;;;;;
2021-35309;;;;;;;;;;;;
2022-15071;;;;;;;;;;;;
2022-15248;;;;;;;;;;;;
2022-15310;;;;;;;;;;;;
2022-15564;;;;;;;;;;;;
2023-02062;;;;;;;;;;;;
2018-00850;56;24;47.5;-111;2;53;;;;;;
2018-02023;;;;;;;12;334964.74;5935211.25;32612;;
2018-02076;;;;;;;12;334964.74;5935211.25;32612;;
2018-02106;;;;;;;12;335050.38;5935153.58;32612;;
2018-02949;;;;;;;11;416080;6295761;32611;;
2018-04321;;;;;;;11;418948.5;6296710.42;32611;;
2018-04322;;;;;;;11;417567.67;6296923.33;32611;;
2018-04323;;;;;;;;;;;;
2018-04324;;;;;;;;;;;;
2018-04325;;;;;;;;;;;;
2018-04362;54;34;59;-110;28;15;;;;;;
2018-04370;54;34;59;-110;28;15;;;;;;
2018-05039;55;3;21;-111;59;24;;;;;;
2018-05480;;;;;;;;;;;;
2018-05507;;;;;;;;;;;;
2021-35231;;;;;;;;;;;;
2021-35352;;;;;;;;;;;;
2021-35579;;;;;;;;;;;;
2022-15116;;;;;;;;;;;;
2022-15573;;;;;;;;;;;;
2023-02063;;;;;;;;;;;;
2023-02382;;;;;;;;;;;;
2018-04326;;;;;;;11;413749.33;6291333.17;32611;;
2023-02161;;;;;;;;;;;;
2018-04327;;;;;;;;;;;;
2018-04328;;;;;;;;;;;;
2018-00094;56;31;22.8;-111;16;12.8;;;;;;
2018-00122;56;29;35.6;-111;13;52.7;;;;;;
2018-00247;56;23;19.7;-111;2;10.8;;;;;;
2018-00464;56;36;0.9;-111;18;39.3;;;;;;
2018-00618;56;22;1.4;-111;35;2.7;;;;;;
2018-01696;55;22;19;-111;9;4;;;;;;
2018-01751;55;22;39;-111;10;2;;;;;;
2018-01845;55;22;39;-111;10;5;;;;;;
2018-02121;;;;;;;;;;;;
2018-02157;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02351;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02418;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02615;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02715;;;;;;;11;418918.03;6290290.47;32611;;
2018-02778;;;;;;;11;418137;6290778;32611;;
2018-04329;;;;;;;11;416931.5;6289915.17;32611;;
2018-04330;;;;;;;11;414717.33;6293342.17;32611;;
2018-04331;;;;;;;;;;;;
2018-04332;;;;;;;11;417020.65;6298477.54;32611;;
2018-04443;54;34;58;-110;28;30;;;;;;
2018-04663;55;6;34.07;-118;45;41.07;;;;;;
2018-05040;54;33;12;-111;14;38;;;;;;
2018-05177;55;1;46;-111;58;15;;;;;;
2018-05312;;;;;;;;;;;;
2018-05318;;;;;;;;;;;;
2018-05481;;;;;;;;;;;;
2021-35035;55;6;34.79;118;45;39.26;;;;;;
2021-35241;;;;;;;;;;;;
2021-35578;;;;;;;;;;;;
2022-15060;;;;;;;;;;;;
2022-15263;;;;;;;;;;;;
2022-15309;;;;;;;;;;;;
2022-15565;;;;;;;;;;;;
2023-02075;;;;;;;;;;;;
2018-03012;;;;;;;11;416873.77;6298661.49;32611;;
2018-04333;;;;;;;;;;;;
2018-05041;54;38;35;-111;17;49;;;;;;
2018-00077;56;25;55.5;-111;6;27.9;;;;;;
2018-00131;56;29;33.8;-111;13;51.7;;;;;;
2018-00186;56;26;10.7;-111;12;23.3;;;;;;
2018-00339;56;26;17.2;-111;20;16.2;;;;;;
2018-00367;56;23;54.6;-111;35;3.5;;;;;;
2018-01799;55;22;19;-111;9;7;;;;;;
2018-02159;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02328;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02722;;;;;;;11;418438.89;6290905.25;32611;;
2018-02740;;;;;;;11;418382.12;6290775.67;32611;;
2018-04335;;;;;;;11;413539.5;6290588.43;32611;;
2018-04336;;;;;;;11;414644.67;6293057.83;32611;;
2018-04337;;;;;;;11;419184.58;6290419.33;32611;;
2018-04338;;;;;;;;;;;;
2018-04678;55;6;35.08;-118;45;38.99;;;;;;
2018-05042;54;55;6;-111;27;51;;;;;;
2018-05482;;;;;;;;;;;;
2018-05561;55;6;37.47;118;45;40.16;;;;;;
2021-35292;;;;;;;;;;;;
2021-35580;;;;;;;;;;;;
2022-15228;;;;;;;;;;;;
2022-15311;;;;;;;;;;;;
2022-15566;;;;;;;;;;;;
2023-02135;;;;;;;;;;;;
2023-02383;;;;;;;;;;;;
2018-01380;;;;;;;;;;;;
2018-04339;;;;;;;;;;;;
2018-01370;;;;;;;;;;;;
2018-01375;;;;;;;;;;;;
2018-01378;;;;;;;;;;;;
2018-01382;;;;;;;;;;;;
2018-01383;;;;;;;;;;;;
2018-01384;;;;;;;;;;;;
2018-01398;;;;;;;;;;;;
2018-01399;;;;;;;;;;;;
2018-01400;;;;;;;;;;;;
2018-01401;;;;;;;;;;;;
2018-01402;;;;;;;;;;;;
2018-01403;;;;;;;;;;;;
2018-01404;;;;;;;;;;;;
2018-01405;;;;;;;;;;;;
2018-02283;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02897;;;;;;;11;418548.26;6290680.26;32611;;
2018-04340;;;;;;;11;414603.17;6293269.33;32611;;
2018-04341;;;;;;;11;414224.95;6290938.47;32611;;
2018-05043;54;58;17;-112;0;21;;;;;;
2022-15567;;;;;;;;;;;;
2018-01356;;;;;;;;;;;;
2018-01357;;;;;;;;;;;;
2018-01358;;;;;;;;;;;;
2018-01359;;;;;;;;;;;;
2018-01360;;;;;;;;;;;;
2018-01361;;;;;;;;;;;;
2018-01362;;;;;;;;;;;;
2018-01373;;;;;;;;;;;;
2018-01374;;;;;;;;;;;;
2018-01376;;;;;;;;;;;;
2018-01377;;;;;;;;;;;;
2018-01379;;;;;;;;;;;;
2018-05511;;;;;;;;;;;;
2018-04343;;;;;;;11;417567.61;6294428;32611;;
2018-05044;54;55;12;-111;27;43;;;;;;
2018-05179;54;38;35;-111;17;49;;;;;;
2018-05506;;;;;;;;;;;;
2022-15137;;;;;;;;;;;;
2022-15276;;;;;;;;;;;;
2022-15420;;;;;;;;;;;;
2022-15568;;;;;;;;;;;;
2018-00225;56;23;21;-111;2;10.4;;;;;;
2018-00384;56;38;5.5;-111;9;8;;;;;;
2018-02435;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-03061;;;;;;;11;417075;6296761;32611;;
2018-03092;;;;;;;11;417876.99;6299415.06;32611;;
2018-03097;;;;;;;11;417712.19;6299242.99;32611;;
2018-03126;;;;;;;11;414333;6290403;32611;;
2018-03140;;;;;;;11;418540.34;6299419.49;32611;;
2018-04344;;;;;;;11;416654.33;6294663.08;32611;;
2018-04345;;;;;;;;;;;;
2018-04346;;;;;;;11;415659.92;6298475.49;32611;;
2018-04347;;;;;;;11;41624.25;6290558.64;32611;;
2018-04348;;;;;;;11;417607.33;6299630;32611;;
2018-04349;;;;;;;11;417740.22;6299438.5;32611;;
2018-04350;;;;;;;11;412957.67;6289853;32611;;
2018-04351;;;;;;;11;418045.47;6299471.57;32611;;
2018-04352;;;;;;;;;;;;
2018-04353;;;;;;;;;;;;
2018-04373;54;34;59;-110;28;15;;;;;;
2018-05045;54;56;41;-112;51;2;;;;;;
2021-35433;;;;;;;;;;;;
2022-15286;;;;;;;;;;;;
2022-15424;;;;;;;;;;;;
2018-04354;;;;;;;11;416731.25;6292891.5;32611;;
2018-04355;;;;;;;11;416688.83;6295087.17;32611;;
2018-04356;;;;;;;11;417292.87;6294561.68;32611;;
2023-02469;;;;;;;;;;;;
2023-02167;;;;;;;;;;;;
2023-02168;;;;;;;;;;;;
2023-02221;;;;;;;;;;;;
2023-02465;;;;;;;;;;;;
2023-02225;;;;;;;;;;;;
2023-02283;;;;;;;;;;;;
2023-02251;;;;;;;;;;;;
2023-02452;;;;;;;;;;;;
2023-02216;;;;;;;;;;;;
2023-02240;;;;;;;;;;;;
2023-02484;;;;;;;;;;;;
2023-02211;;;;;;;;;;;;
2023-02253;;;;;;;;;;;;
2023-02462;;;;;;;;;;;;
2023-02269;;;;;;;;;;;;
2023-02170;;;;;;;;;;;;
2023-02241;;;;;;;;;;;;
2023-02197;;;;;;;;;;;;
2023-02218;;;;;;;;;;;;
2023-02468;;;;;;;;;;;;
2023-02487;;;;;;;;;;;;
2023-02488;;;;;;;;;;;;
2023-02470;;;;;;;;;;;;
2023-02278;;;;;;;;;;;;
2023-02227;;;;;;;;;;;;
2023-02230;;;;;;;;;;;;
2023-02260;;;;;;;;;;;;
2023-02265;;;;;;;;;;;;
2023-02176;;;;;;;;;;;;
2023-02178;;;;;;;;;;;;
2023-02485;;;;;;;;;;;;
2023-02252;;;;;;;;;;;;
2023-02214;;;;;;;;;;;;
2023-02174;;;;;;;;;;;;
2023-02215;;;;;;;;;;;;
2023-02193;;;;;;;;;;;;
2023-02226;;;;;;;;;;;;
2023-02460;;;;;;;;;;;;
2023-02189;;;;;;;;;;;;
2023-02213;;;;;;;;;;;;
2023-02457;;;;;;;;;;;;
2023-02239;;;;;;;;;;;;
2023-02242;;;;;;;;;;;;
2023-02232;;;;;;;;;;;;
2023-02264;;;;;;;;;;;;
2023-02180;;;;;;;;;;;;
2023-02209;;;;;;;;;;;;
2023-02236;;;;;;;;;;;;
2023-02177;;;;;;;;;;;;
2023-02246;;;;;;;;;;;;
2023-02474;;;;;;;;;;;;
2023-02282;;;;;;;;;;;;
2023-02208;;;;;;;;;;;;
2023-02285;;;;;;;;;;;;
2023-02273;;;;;;;;;;;;
2023-02188;;;;;;;;;;;;
2023-02461;;;;;;;;;;;;
2023-02287;;;;;;;;;;;;
2023-02274;;;;;;;;;;;;
2023-02480;;;;;;;;;;;;
2023-02472;;;;;;;;;;;;
2023-02270;;;;;;;;;;;;
2023-02172;;;;;;;;;;;;
2023-02279;;;;;;;;;;;;
2023-02478;;;;;;;;;;;;
2023-02203;;;;;;;;;;;;
2023-02263;;;;;;;;;;;;
2023-02254;;;;;;;;;;;;
2023-02464;;;;;;;;;;;;
2023-02261;;;;;;;;;;;;
2023-02175;;;;;;;;;;;;
2023-02212;;;;;;;;;;;;
2023-02195;;;;;;;;;;;;
